population,image_index,image_id,source_pixels_sha256,class_index,snr_db,seed,family,mode,header_accepted,body_crc_accepted,header_fields_correct,payload_bits_correct,receiver_label,receiver_mode,receiver_length_field,payload_key,standard_noise_sha256,received_sha256,transmitted_sha256,header_crc_bits,data_crc_bits,tail_bits_per_block,data_coded_bits,data_mother_coded_bits,header_uses,data_uses,complex_uses,total_energy,raw_payload_bits,actual_payload_bits,length_field,method,protocol,prefix_sha256,source_correct,accepted_correct,source_bit_error_rate,candidate_prefix_scales,source_complete,arithmetic_padding_reads,source_error,image_archive,image_slot,psnr_db,lpips,dino,ssim,image_sha256,metric_origin,all_failures_retained
calibration,0,n01440764/ILSVRC2012_val_00045866_n01440764,4e3e42f45d76214ba1326cb6e9eb921281cdbbf2d4b4e43200f658b9877f82aa,0,19.0,4103,raw,7,1,1,1,1,0,7,0,payload_0174,14c7f8137de130202b452fa53bc60952ec3bff216d2b6b3251921de306cf2595,71f0b4005f23f06f29a083f5aabbc55a52b5efd02ee54f47d5b3e1767cd6bd36,71b386cbaecb927415f07518b908e71a8a39782d7b9c2d06fb64bc90559965be,16,16,6,8860,3764,68,4430,4498,8996.0,1860,1860,0,raw_m7_N4498,common_paid_information,e4b06a86cafb5e2ab172b3df6e7434d7ba337c799c8ac9bce6422e6769784c05,1,1,0.0,7,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0000/reconstructions.npz,3,18.83089256286621,0.2445119321346283,0.8896205425262451,0.41869568824768066,4c858d43d1c7be9632463fb29c0efbe28165ad70cddbdce153d82c549f913cfd,identical_observable_RX_argument_memoization,True
calibration,0,n01440764/ILSVRC2012_val_00045866_n01440764,4e3e42f45d76214ba1326cb6e9eb921281cdbbf2d4b4e43200f658b9877f82aa,0,19.0,4103,raw,8,1,1,1,1,0,8,0,payload_0175,14c7f8137de130202b452fa53bc60952ec3bff216d2b6b3251921de306cf2595,51001e18294102a17fd7b243b45d60d53f6b4ca51856ba62fd4b9c9bbf167b95,e5f9fede9c432c14acca8edabc5cd515033c507379508072e587ab252fa9f996,16,16,6,8860,6164,68,4430,4498,8996.0,3060,3060,0,raw_m8_N4498,common_paid_information,21c76ffb0015c43ead607ca38b6570e6138f808d36953e3f9a2013abe036018b,1,1,0.0,8,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0000/reconstructions.npz,14,20.527027130126953,0.17093044519424438,0.935559868812561,0.4852798581123352,bef658ef50b694e763ed7708d4b07811bce69f06c90b63624e63205ccac397bc,identical_observable_RX_argument_memoization,True
calibration,0,n01440764/ILSVRC2012_val_00045866_n01440764,4e3e42f45d76214ba1326cb6e9eb921281cdbbf2d4b4e43200f658b9877f82aa,0,19.0,4103,raw,9,1,1,1,1,0,9,0,payload_0176,14c7f8137de130202b452fa53bc60952ec3bff216d2b6b3251921de306cf2595,59d5cab30ba8c75d147a7929058bd4d70b2179e980bb531c512e528762fff91f,e1b688dd05ed87503f262f5212ea694e2a00b52e8686c23dc9104268c6dfedd8,16,16,6,8860,10220,68,4430,4498,8996.0,5088,5088,0,raw_m9_N4498,common_paid_information,58d9587893ea280bf5ff281887664be13bb185da43f26ec40cf67359bc259cc0,1,1,0.0,9,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0000/reconstructions.npz,22,22.12346649169922,0.1387568712234497,0.9486258029937744,0.5518552660942078,e946c4d1456f5ed5e7130be78be6b72d323e2a4bd4550962f9d80ad2be71e37f,identical_observable_RX_argument_memoization,True
calibration,0,n01440764/ILSVRC2012_val_00045866_n01440764,4e3e42f45d76214ba1326cb6e9eb921281cdbbf2d4b4e43200f658b9877f82aa,0,19.0,4103,arithmetic,7,1,1,1,1,0,7,1558,payload_0177,14c7f8137de130202b452fa53bc60952ec3bff216d2b6b3251921de306cf2595,ae3f1563194e17660b977b84ed66e329b61287e4b730b2db07e6f6e17ff9b52f,232402271536d366000460d6be4e182426360e61fcfb8a453c7f6b84cfa5c976,16,16,6,8808,3160,94,4404,4498,8996.0,1860,1558,1558,arithmetic_m7_N4498,common_paid_information,e4b06a86cafb5e2ab172b3df6e7434d7ba337c799c8ac9bce6422e6769784c05,1,1,0.0,7,1,30,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0000/reconstructions.npz,3,18.83089256286621,0.2445119321346283,0.8896205425262451,0.41869568824768066,4c858d43d1c7be9632463fb29c0efbe28165ad70cddbdce153d82c549f913cfd,identical_observable_RX_argument_memoization,True
calibration,0,n01440764/ILSVRC2012_val_00045866_n01440764,4e3e42f45d76214ba1326cb6e9eb921281cdbbf2d4b4e43200f658b9877f82aa,0,19.0,4103,arithmetic,8,1,1,1,1,0,8,2539,payload_0178,14c7f8137de130202b452fa53bc60952ec3bff216d2b6b3251921de306cf2595,1ee80587a1fb6d19fbafbde08451b391135e133d007800556cd26eb0b132c893,0750db30c75593224ca80538feef365832c6e04346234638a638cce7f9ef1947,16,16,6,8808,5122,94,4404,4498,8996.0,3060,2539,2539,arithmetic_m8_N4498,common_paid_information,21c76ffb0015c43ead607ca38b6570e6138f808d36953e3f9a2013abe036018b,1,1,0.0,8,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0000/reconstructions.npz,14,20.527027130126953,0.17093044519424438,0.935559868812561,0.4852798581123352,bef658ef50b694e763ed7708d4b07811bce69f06c90b63624e63205ccac397bc,identical_observable_RX_argument_memoization,True
calibration,0,n01440764/ILSVRC2012_val_00045866_n01440764,4e3e42f45d76214ba1326cb6e9eb921281cdbbf2d4b4e43200f658b9877f82aa,0,19.0,4103,arithmetic,9,1,1,1,1,0,9,4025,payload_0179,14c7f8137de130202b452fa53bc60952ec3bff216d2b6b3251921de306cf2595,09cc300528344c77eb59afcc1c9a495afe7123843343359dbe09ab1c5a11b818,f7cd9dfc556c815fd6858e2588938e2ad6fe16f701aefd39171e2f7bae6e4645,16,16,6,8808,8094,94,4404,4498,8996.0,5088,4025,4025,arithmetic_m9_N4498,common_paid_information,58d9587893ea280bf5ff281887664be13bb185da43f26ec40cf67359bc259cc0,1,1,0.0,9,1,30,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0000/reconstructions.npz,22,22.12346649169922,0.1387568712234497,0.9486258029937744,0.5518552660942078,e946c4d1456f5ed5e7130be78be6b72d323e2a4bd4550962f9d80ad2be71e37f,identical_observable_RX_argument_memoization,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4101,raw,7,1,1,1,1,10,7,0,payload_0090,e8517760f41a9b8cc2e01d1d462995d1b95f717de3d3ca2c630971c195ebf27a,5a6f1ffc93c9a5845e76437d980e4d2d7c1a61237c014d0fbb9709c4d98fb0c7,1dd3ac84a25336f88f9e5811864dab4787033c9c8da79dc7278d3d110c143292,16,16,6,8860,3764,68,4430,4498,8996.0,1860,1860,0,raw_m7_N4498,common_paid_information,419e4ca467cc053584888334839019ae8d2d5106082edb327a6936942e67463d,1,1,0.0,7,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0010/reconstructions.npz,0,17.084228515625,0.2401716411113739,0.8511229753494263,0.3994952142238617,853344268b937f186363344879ef43836bdc5477721f357ea4b1ba6a1e5161a2,identical_observable_RX_argument_memoization,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4101,raw,8,1,0,1,0,10,8,0,payload_0091,e8517760f41a9b8cc2e01d1d462995d1b95f717de3d3ca2c630971c195ebf27a,840da42cdbecdda24025010b42b7a220c80413dd5d461812acf1edcb00c49b00,c5a46b1ca16c5ba1e35d6ac914913ac94c666f56a810569663616c36a7e08aba,16,16,6,8860,6164,68,4430,4498,8996.0,3060,3060,0,raw_m8_N4498,common_paid_information,444385cd9fc0eeac9b9dad38009bb497f321f5e3bf0177ea8f919dadffc77054,0,0,0.000980392156862745,8,1,0,,/workspace/projects/VAR_COMM/outputs/EXTERNAL-BASELINE-POSITIONING-20260916/digital_calibration_001/images/0010/reconstructions.npz,12,18.3799991607666,0.18386313319206238,0.8131113648414612,0.47636598348617554,3acbd274156a5204c113da01f4a91000e03e0fc68ad35a4a536933b880ca402d,new_actual_RX_render,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4101,raw,9,1,0,1,0,10,9,0,payload_0092,e8517760f41a9b8cc2e01d1d462995d1b95f717de3d3ca2c630971c195ebf27a,dbb2aa0087c05014f9736f09af851f4c9600aebb24241f7a5286b636982e6f3c,fa1814bcdfa1ac3020046a414afff08e3f8686bde3dff606f15f84d6862dc1d7,16,16,6,8860,10220,68,4430,4498,8996.0,5088,5088,0,raw_m9_N4498,common_paid_information,418375ec154b5b1ac24df8c9b60f3e5e90f45e88b11fd29cdc252f7e7144cd3a,0,0,0.17885220125786164,9,1,0,,/workspace/projects/VAR_COMM/outputs/EXTERNAL-BASELINE-POSITIONING-20260916/digital_calibration_001/images/0010/reconstructions.npz,13,15.358153343200684,0.3688548803329468,0.5089651346206665,0.3351597487926483,57e2ba903636a8d37e76e1abaf27d149b05ade553fcde8b0a383d6f62c811dbb,new_actual_RX_render,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4101,arithmetic,7,1,1,1,1,10,7,1595,payload_0093,e8517760f41a9b8cc2e01d1d462995d1b95f717de3d3ca2c630971c195ebf27a,3b5817b7cd688108ffa429208bfefff4caa7560f18fbe598787034a4201bae05,6fd0b4c0f40c5518c0186dd66925a0822775241cb5e9559336c26eb31ffc29f1,16,16,6,8808,3234,94,4404,4498,8996.0,1860,1595,1595,arithmetic_m7_N4498,common_paid_information,419e4ca467cc053584888334839019ae8d2d5106082edb327a6936942e67463d,1,1,0.0,7,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0010/reconstructions.npz,0,17.084228515625,0.2401716411113739,0.8511229753494263,0.3994952142238617,853344268b937f186363344879ef43836bdc5477721f357ea4b1ba6a1e5161a2,identical_observable_RX_argument_memoization,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4101,arithmetic,8,1,0,1,0,10,8,2571,payload_0094,e8517760f41a9b8cc2e01d1d462995d1b95f717de3d3ca2c630971c195ebf27a,672d024f81d499f43c11ff481991816111aae57eff6021bfd5b1a221a51cabf8,648199450bbf3edc704efc42e8bb54ea9572b266cc2dab3dfded1861f42cbaac,16,16,6,8808,5186,94,4404,4498,8996.0,3060,2571,2571,arithmetic_m8_N4498,common_paid_information,df6727c2d451619986d8984dd3e0ace28622e999f414af27608e9cf8654d984f,0,0,0.0058823529411764705,8,1,31,,/workspace/projects/VAR_COMM/outputs/EXTERNAL-BASELINE-POSITIONING-20260916/digital_calibration_001/images/0010/reconstructions.npz,14,18.529157638549805,0.18957573175430298,0.8387665748596191,0.4751130938529968,931120ccd3abc970938f59dfdccfe86983ca92eeb6d6131e4ed16fd501df970a,new_actual_RX_render,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4101,arithmetic,9,1,0,1,0,10,9,4139,payload_0095,e8517760f41a9b8cc2e01d1d462995d1b95f717de3d3ca2c630971c195ebf27a,bbeae8f7288fe59a5d5516c36c1daa1ebaefdf752a7e32ba825b6f84004bc911,828c0aec7c406a6a8f8979ae7d597573a0a91d0bc133b3adede116b4a7975ba2,16,16,6,8808,8322,94,4404,4498,8996.0,5088,4139,4139,arithmetic_m9_N4498,common_paid_information,df04aecdf53c184888a693c3cbb268239d7f3b92a156053291ab5ee0da27b550,0,0,0.4644261006289308,9,1,185,,/workspace/projects/VAR_COMM/outputs/EXTERNAL-BASELINE-POSITIONING-20260916/digital_calibration_001/images/0010/reconstructions.npz,15,14.767829895019531,0.37981167435646057,0.7315151691436768,0.24937669932842255,2d2be4a8e32f726c6df6b32d4d9a3b16ddecabd0667943f3816a95fe4c022852,new_actual_RX_render,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4102,raw,7,1,1,1,1,10,7,0,payload_0096,f58151216f4af337425be72d255b1eb3a1ff4ffca4c78674e6b089c63a47fdf7,a601203e24b9d1e3fc4f22010fa70b8f972c952e39d0a9187723a447178a63d4,1dd3ac84a25336f88f9e5811864dab4787033c9c8da79dc7278d3d110c143292,16,16,6,8860,3764,68,4430,4498,8996.0,1860,1860,0,raw_m7_N4498,common_paid_information,419e4ca467cc053584888334839019ae8d2d5106082edb327a6936942e67463d,1,1,0.0,7,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0010/reconstructions.npz,0,17.084228515625,0.2401716411113739,0.8511229753494263,0.3994952142238617,853344268b937f186363344879ef43836bdc5477721f357ea4b1ba6a1e5161a2,identical_observable_RX_argument_memoization,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4102,raw,8,1,0,1,0,10,8,0,payload_0097,f58151216f4af337425be72d255b1eb3a1ff4ffca4c78674e6b089c63a47fdf7,2dee12c4f689b0ab5c688b0afbbf5ba2ca5e71b79a3d7a91c27699e73d814174,c5a46b1ca16c5ba1e35d6ac914913ac94c666f56a810569663616c36a7e08aba,16,16,6,8860,6164,68,4430,4498,8996.0,3060,3060,0,raw_m8_N4498,common_paid_information,891fe5ad702cccf9a063bedcd2ee2f22ecd157a3e09dc223fd3e600d55f92f0b,0,0,0.00065359477124183,8,1,0,,/workspace/projects/VAR_COMM/outputs/EXTERNAL-BASELINE-POSITIONING-20260916/digital_calibration_001/images/0010/reconstructions.npz,16,18.379812240600586,0.19082769751548767,0.847566545009613,0.47443926334381104,eb3d7cbe2d92c344f6ec917cef3665b091ab1de78a11512671e231ae85b915ae,new_actual_RX_render,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4102,raw,9,1,0,1,0,10,9,0,payload_0098,f58151216f4af337425be72d255b1eb3a1ff4ffca4c78674e6b089c63a47fdf7,29f96c8830945d3dfd95691e0102889906de8cc9e05ade6c8379f711da12b516,fa1814bcdfa1ac3020046a414afff08e3f8686bde3dff606f15f84d6862dc1d7,16,16,6,8860,10220,68,4430,4498,8996.0,5088,5088,0,raw_m9_N4498,common_paid_information,5344b43db6e1c809e76a573d5a9c0da5d3309d3fad4048835415805e2e6855a4,0,0,0.1733490566037736,9,1,0,,/workspace/projects/VAR_COMM/outputs/EXTERNAL-BASELINE-POSITIONING-20260916/digital_calibration_001/images/0010/reconstructions.npz,17,14.769256591796875,0.36637312173843384,0.36550599336624146,0.3386920392513275,c6de9818e9aaeba5a4189dfe576a67a9b5616076e08d3dbcbcbf735cba73b156,new_actual_RX_render,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4102,arithmetic,7,1,1,1,1,10,7,1595,payload_0099,f58151216f4af337425be72d255b1eb3a1ff4ffca4c78674e6b089c63a47fdf7,aaf4034f595d1553e6e16681bc4a37129360d9753ac84d4b5692583b5b14990c,6fd0b4c0f40c5518c0186dd66925a0822775241cb5e9559336c26eb31ffc29f1,16,16,6,8808,3234,94,4404,4498,8996.0,1860,1595,1595,arithmetic_m7_N4498,common_paid_information,419e4ca467cc053584888334839019ae8d2d5106082edb327a6936942e67463d,1,1,0.0,7,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0010/reconstructions.npz,0,17.084228515625,0.2401716411113739,0.8511229753494263,0.3994952142238617,853344268b937f186363344879ef43836bdc5477721f357ea4b1ba6a1e5161a2,identical_observable_RX_argument_memoization,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4102,arithmetic,8,1,1,1,1,10,8,2571,payload_0100,f58151216f4af337425be72d255b1eb3a1ff4ffca4c78674e6b089c63a47fdf7,35781974b1665c8b8bc20500a07a695bafd6c3292d3712bd3fdab18df364d44d,648199450bbf3edc704efc42e8bb54ea9572b266cc2dab3dfded1861f42cbaac,16,16,6,8808,5186,94,4404,4498,8996.0,3060,2571,2571,arithmetic_m8_N4498,common_paid_information,3298730b8ba0eeb65743cf587273da446a9cfad2387ef5eb603db941cebe00a8,1,1,0.0,8,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0010/reconstructions.npz,13,18.40334701538086,0.18603171408176422,0.8588746786117554,0.47632524371147156,8cb1cbfdffbb544883ae38b0002dd5f67d7181e904090eed00aab09dcfe606b3,identical_observable_RX_argument_memoization,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4102,arithmetic,9,1,0,1,0,10,9,4139,payload_0101,f58151216f4af337425be72d255b1eb3a1ff4ffca4c78674e6b089c63a47fdf7,62037ce073147886ba03c7f80ee03fd648649eb35bed87ee6383e9a291b04403,828c0aec7c406a6a8f8979ae7d597573a0a91d0bc133b3adede116b4a7975ba2,16,16,6,8808,8322,94,4404,4498,8996.0,5088,4139,4139,arithmetic_m9_N4498,common_paid_information,000ec06cd8dc2a5402269be3df02ada458b03404cd50c1fcea60dffe3621a78a,0,0,0.47346698113207547,9,1,200,,/workspace/projects/VAR_COMM/outputs/EXTERNAL-BASELINE-POSITIONING-20260916/digital_calibration_001/images/0010/reconstructions.npz,18,14.511246681213379,0.4321167469024658,0.5626198053359985,0.19572317600250244,38d7c53f734e83f1d338ff1daef1face4488eee7386db165368ac63d1c0ef7de,new_actual_RX_render,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4103,raw,7,1,1,1,1,10,7,0,payload_0102,fa050deb082782cc152dded2b4c6f82b36b7e56a1f3de06a8679a84c98ce3f33,797912a4c762a47a93522f890a161f77890bad3d71257295d6643b2d5bff8172,1dd3ac84a25336f88f9e5811864dab4787033c9c8da79dc7278d3d110c143292,16,16,6,8860,3764,68,4430,4498,8996.0,1860,1860,0,raw_m7_N4498,common_paid_information,419e4ca467cc053584888334839019ae8d2d5106082edb327a6936942e67463d,1,1,0.0,7,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0010/reconstructions.npz,0,17.084228515625,0.2401716411113739,0.8511229753494263,0.3994952142238617,853344268b937f186363344879ef43836bdc5477721f357ea4b1ba6a1e5161a2,identical_observable_RX_argument_memoization,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4103,raw,8,1,0,1,0,10,8,0,payload_0103,fa050deb082782cc152dded2b4c6f82b36b7e56a1f3de06a8679a84c98ce3f33,1a8cf9c401702b507c090b74ef18ca26e31d82f922cc7e66c00ef69e463cb865,c5a46b1ca16c5ba1e35d6ac914913ac94c666f56a810569663616c36a7e08aba,16,16,6,8860,6164,68,4430,4498,8996.0,3060,3060,0,raw_m8_N4498,common_paid_information,d6d10ca4712861078d38ebd96652e27cab16a3f06856ed7146059a679d47aeed,0,0,0.00196078431372549,8,1,0,,/workspace/projects/VAR_COMM/outputs/EXTERNAL-BASELINE-POSITIONING-20260916/digital_calibration_001/images/0010/reconstructions.npz,19,18.170146942138672,0.1886174976825714,0.8350782990455627,0.4639586806297302,1ccf9000c15289107eddc16de533136965421596412639f4889787b8b7040c74,new_actual_RX_render,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4103,raw,9,1,0,1,0,10,9,0,payload_0104,fa050deb082782cc152dded2b4c6f82b36b7e56a1f3de06a8679a84c98ce3f33,08937fe3c256ac36abdefe390de6e7d348516a2950576a88615340110990146c,fa1814bcdfa1ac3020046a414afff08e3f8686bde3dff606f15f84d6862dc1d7,16,16,6,8860,10220,68,4430,4498,8996.0,5088,5088,0,raw_m9_N4498,common_paid_information,b2b21e9a048d5c75d117ba658476f743b9aec3038d50511f79d6634e49d51139,0,0,0.15644654088050314,9,1,0,,/workspace/projects/VAR_COMM/outputs/EXTERNAL-BASELINE-POSITIONING-20260916/digital_calibration_001/images/0010/reconstructions.npz,20,14.150400161743164,0.43619850277900696,-0.013598302379250526,0.3130512833595276,49583475186e910b42e849b468c23ad4257012958fd16802ca70c829c156fee2,new_actual_RX_render,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4103,arithmetic,7,1,1,1,1,10,7,1595,payload_0105,fa050deb082782cc152dded2b4c6f82b36b7e56a1f3de06a8679a84c98ce3f33,c613b54151be3b8bb2de933c9d7583aee9c7870b73ed75bceaa57126b3a08f94,6fd0b4c0f40c5518c0186dd66925a0822775241cb5e9559336c26eb31ffc29f1,16,16,6,8808,3234,94,4404,4498,8996.0,1860,1595,1595,arithmetic_m7_N4498,common_paid_information,419e4ca467cc053584888334839019ae8d2d5106082edb327a6936942e67463d,1,1,0.0,7,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0010/reconstructions.npz,0,17.084228515625,0.2401716411113739,0.8511229753494263,0.3994952142238617,853344268b937f186363344879ef43836bdc5477721f357ea4b1ba6a1e5161a2,identical_observable_RX_argument_memoization,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4103,arithmetic,8,1,1,1,1,10,8,2571,payload_0106,fa050deb082782cc152dded2b4c6f82b36b7e56a1f3de06a8679a84c98ce3f33,ad2a7167f7fb1ca9d4f4428555f213a40696b2ef9edeb0d628900a0aceaede81,648199450bbf3edc704efc42e8bb54ea9572b266cc2dab3dfded1861f42cbaac,16,16,6,8808,5186,94,4404,4498,8996.0,3060,2571,2571,arithmetic_m8_N4498,common_paid_information,3298730b8ba0eeb65743cf587273da446a9cfad2387ef5eb603db941cebe00a8,1,1,0.0,8,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0010/reconstructions.npz,13,18.40334701538086,0.18603171408176422,0.8588746786117554,0.47632524371147156,8cb1cbfdffbb544883ae38b0002dd5f67d7181e904090eed00aab09dcfe606b3,identical_observable_RX_argument_memoization,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,1.0,4103,arithmetic,9,1,0,1,0,10,9,4139,payload_0107,fa050deb082782cc152dded2b4c6f82b36b7e56a1f3de06a8679a84c98ce3f33,3974325495c464ecb29069bb7348544af335bdc436d13d3779e813b57f879472,828c0aec7c406a6a8f8979ae7d597573a0a91d0bc133b3adede116b4a7975ba2,16,16,6,8808,8322,94,4404,4498,8996.0,5088,4139,4139,arithmetic_m9_N4498,common_paid_information,4585f9058dddbc3b3e24ebca8640c3bf5bdb1ec0a392e639fcf11d664037e4a3,0,0,0.4797562893081761,9,1,86,,/workspace/projects/VAR_COMM/outputs/EXTERNAL-BASELINE-POSITIONING-20260916/digital_calibration_001/images/0010/reconstructions.npz,21,12.645306587219238,0.611500084400177,0.5283684134483337,0.2086988389492035,e75b8c25e2c83b5c7cc2ad0deaee690e1fba8af3219b1c061fca229d8c29635b,new_actual_RX_render,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,4.0,4101,raw,7,1,1,1,1,10,7,0,payload_0108,e8517760f41a9b8cc2e01d1d462995d1b95f717de3d3ca2c630971c195ebf27a,c6845e96e1ee81ed03c4e10c5e02cd2f06fbc3fd035fdabe66313fafce22933c,1dd3ac84a25336f88f9e5811864dab4787033c9c8da79dc7278d3d110c143292,16,16,6,8860,3764,68,4430,4498,8996.0,1860,1860,0,raw_m7_N4498,common_paid_information,419e4ca467cc053584888334839019ae8d2d5106082edb327a6936942e67463d,1,1,0.0,7,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0010/reconstructions.npz,0,17.084228515625,0.2401716411113739,0.8511229753494263,0.3994952142238617,853344268b937f186363344879ef43836bdc5477721f357ea4b1ba6a1e5161a2,identical_observable_RX_argument_memoization,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,4.0,4101,raw,8,1,1,1,1,10,8,0,payload_0109,e8517760f41a9b8cc2e01d1d462995d1b95f717de3d3ca2c630971c195ebf27a,9ff4520197afea0a39ca706c686bb54b50f1878185ad15af5cfdb1b711d7bd43,c5a46b1ca16c5ba1e35d6ac914913ac94c666f56a810569663616c36a7e08aba,16,16,6,8860,6164,68,4430,4498,8996.0,3060,3060,0,raw_m8_N4498,common_paid_information,3298730b8ba0eeb65743cf587273da446a9cfad2387ef5eb603db941cebe00a8,1,1,0.0,8,1,0,,/workspace/projects/VAR_COMM/outputs/COMMUNICATION-CONVERGENCE-20260915/CALIBRATION_001/images/0010/reconstructions.npz,13,18.40334701538086,0.18603171408176422,0.8588746786117554,0.47632524371147156,8cb1cbfdffbb544883ae38b0002dd5f67d7181e904090eed00aab09dcfe606b3,identical_observable_RX_argument_memoization,True
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,df6118c5217b4f527feabec63b87126522bd58b4377559797fe2384197a96763,10,4.0,4101,raw,9,1,0,1,0,10,9,0,payload_0110,e8517760f41a9b8cc2e01d1d462995d1b95f717de3d3ca2c630971c195ebf27a,93c9bd024c3d27f64424353f6a65c2f53ff9b32eaff312873befb959b83201ab,fa1814bcdfa1ac3020046a414afff08e3f8686bde3dff606f15f84d6862dc1d7,16,16,6,8860,10220,68,4430,4498,8996.0,5088,5088,0,raw_m9_N4498,common_paid_information,f122af0e6bd2eecb054b0f09c9178ed87014a65056ce66100f2103ab50851da6,0,0,0.0013757861635220125,9,1,0,,/workspace/projects/VAR_COMM/outputs/EXTERNAL-BASELINE-POSITIONING-20260916/digital_calibration_001/images/0010/reconstructions.npz,22,19.904617309570312,0.13838285207748413,0.8940691351890564,0.5648233890533447,b5ba8bf720d8293c23435e3da80a758ff379f22da18642fdfc432ebb4fd94d59,new_actual_RX_render,True
